target	seqlen	depth	len_cov	prop_cov	fold_cov
2__aac6__NG_052187.1__34	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052190.1__35	641	42.0	21.0	0.0327613104524181	0.0655226209048362
2__aac6__NG_052191.1__36	641	0.0	0.0	0.0	0.0
2__aac6__NG_052192.1__37	641	0.0	0.0	0.0	0.0
2__aac6__NG_052193.1__38	641	0.0	0.0	0.0	0.0
2__aac6__NG_052194.1__39	641	0.0	0.0	0.0	0.0
2__aac6__NG_052195.1__40	641	0.0	0.0	0.0	0.0
2__aac6__NG_052209.1__41	641	0.0	0.0	0.0	0.0
2__aac6__NG_052212.1__42	641	0.0	0.0	0.0	0.0
2__aac6__NG_052345.1__43	641	0.0	0.0	0.0	0.0
2__aac6__NG_052419.1__44	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052420.1__45	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052427.1__46	641	0.0	0.0	0.0	0.0
2__aac6__NG_052467.1__47	641	78.0	39.0	0.060842433697347896	0.12168486739469579
2__aac6__NG_052471.1__48	641	40.0	20.0	0.031201248049921998	0.062402496099843996
2__aac6__NG_052472.1__49	641	0.0	0.0	0.0	0.0
2__aac6__NG_052451.1__50	641	0.0	0.0	0.0	0.0
2__aac6__NG_052450.1__51	641	80.0	30.0	0.046801872074883	0.12480499219968799
2__aac6__NG_052178.1__52	641	0.0	0.0	0.0	0.0
2__aac6__NG_052297.1__53	641	0.0	0.0	0.0	0.0
2__aac6__NG_052292.1__54	641	0.0	0.0	0.0	0.0
2__aac6__NG_052449.1__55	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052196.1__56	641	0.0	0.0	0.0	0.0
2__aac6__NG_052346.1__57	641	40.0	20.0	0.031201248049921998	0.062402496099843996
2__aac6__NG_052448.1__58	641	0.0	0.0	0.0	0.0
2__aac6__NG_052389.1__59	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052284.1__60	641	0.0	0.0	0.0	0.0
2__aac6__NG_052263.1__61	641	0.0	0.0	0.0	0.0
2__aac6__NG_052347.1__62	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052336.1__63	641	79.0	40.0	0.062402496099843996	0.12324492979719189
2__aac6__NG_052415.1__64	641	0.0	0.0	0.0	0.0
2__aac6__NG_052468.1__65	641	0.0	0.0	0.0	0.0
2__aac6__NG_052466.1__66	641	0.0	0.0	0.0	0.0
2__aac6__NG_052175.1__67	755	84.0	53.0	0.07019867549668875	0.11125827814569536
2__aac6__NG_052189.1__68	668	262.0	148.0	0.2215568862275449	0.39221556886227543
2__aac6__NG_052204.1__69	668	38.0	19.0	0.02844311377245509	0.05688622754491018
2__aac6__NG_052138.1__70	683	225.0	153.0	0.2240117130307467	0.3294289897510981
2__aac6__NG_052341.1__71	674	455.0	142.0	0.21068249258160238	0.6750741839762612
2__aac6__NG_052460.1__72	689	81.0	62.0	0.0899854862119013	0.11756168359941944
2__aac6__NG_052461.1__73	674	255.0	215.0	0.3189910979228487	0.37833827893175076
2__aac6__NG_052428.1__74	674	40.0	20.0	0.02967359050445104	0.05934718100890208
2__aac6__NG_052293.1__75	686	288.0	146.0	0.21282798833819241	0.4198250728862974
2__aac6__NG_052532.1__76	683	438.0	207.0	0.30307467057101023	0.6412884333821376
2__aac6__NG_052413.1__77	683	171.0	128.0	0.18740849194729137	0.25036603221083453
2__aac6__NG_052469.1__78	683	78.0	59.0	0.08638360175695461	0.11420204978038068
2__aac6__NG_052425.1__79	683	79.0	59.0	0.08638360175695461	0.11566617862371889
2__aac6__NG_052459.1__80	683	186.0	81.0	0.11859443631039532	0.27232796486090777
2__aac6__NG_052464.1__81	674	282.0	117.0	0.17359050445103857	0.41839762611275966
2__aac6__NG_052206.1__82	674	73.0	73.0	0.1083086053412463	0.1083086053412463
2__aac6__NG_052205.1__83	674	68.0	68.0	0.10089020771513353	0.10089020771513353
2__aac6__NG_052342.1__84	674	38.0	19.0	0.028189910979228485	0.05637982195845697
2__aac6__NG_052139.1__85	698	246.0	91.0	0.1303724928366762	0.3524355300859599
2__aac6__NG_052533.1__86	683	214.0	152.0	0.2225475841874085	0.31332357247437775
2__aac6__NG_052157.1__87	683	94.0	75.0	0.10980966325036604	0.1376281112737921
2__aac6__NG_052445.1__88	686	223.0	115.0	0.16763848396501457	0.3250728862973761
2__aac6__NG_052300.1__89	716	803.0	88.0	0.12290502793296089	1.1215083798882681
2__aac6__NG_052301.1__90	755	329.0	182.0	0.2410596026490066	0.4357615894039735
2__aac6__NG_052534.1__91	755	216.0	114.0	0.1509933774834437	0.2860927152317881
2__aac6__NG_052200.1__92	632	0.0	0.0	0.0	0.0
2__aac6__NG_052198.1__93	647	0.0	0.0	0.0	0.0
2__aac6__NG_052199.1__94	647	0.0	0.0	0.0	0.0
2__aac6__NG_052201.1__95	641	0.0	0.0	0.0	0.0
2__aac6__NG_052265.1__96	641	0.0	0.0	0.0	0.0
3__blaSPM__NG_050140.1__1	1031	216.0	110.0	0.1066925315227934	0.20950533462657614
4__cat-TC__NG_047562.1__1	917	0.0	0.0	0.0	0.0
5__smr__NG_052366.1__1	518	219.0	85.0	0.1640926640926641	0.42277992277992277
5__smr__NG_052298.1__2	518	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052457.1__1	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052458.1__2	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052397.1__3	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052216.1__4	632	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052398.1__5	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052255.1__6	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052399.1__7	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052401.1__8	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052523.1__9	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052166.1__10	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052396.1__11	641	38.0	19.0	0.029641185647425898	0.059282371294851796
6__aac6-Ighjkrstuvwx__NG_052525.1__12	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052529.1__13	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052394.1__14	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052421.1__15	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052531.1__16	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052527.1__17	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052526.1__18	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052400.1__19	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052528.1__20	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052395.1__21	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052258.1__22	641	0.0	0.0	0.0	0.0
7__qacJ__NG_048046.1__1	524	0.0	0.0	0.0	0.0
8__qacH__NG_052082.1__1	524	0.0	0.0	0.0	0.0
9__qacL__NG_052256.1__1	539	0.0	0.0	0.0	0.0
9__qacL__NG_048049.1__2	533	0.0	0.0	0.0	0.0
9__qacL__NG_048050.1__3	533	329.0	67.0	0.12570356472795496	0.6172607879924953
9__qacL__NG_048051.1__4	533	42.0	42.0	0.07879924953095685	0.07879924953095685
9__qacL__NG_051854.1__5	533	135.0	58.0	0.10881801125703565	0.25328330206378985
9__qacL__NG_048048.1__6	533	977.0	68.0	0.1275797373358349	1.8330206378986866
10__qacC__NG_048040.1__1	524	0.0	0.0	0.0	0.0
11__qacB__NG_048038.1__1	1673	0.0	0.0	0.0	0.0
11__qacB__NG_048039.1__2	1673	0.0	0.0	0.0	0.0
12__qacA__NG_048037.1__1	1545	40.0	20.0	0.012944983818770227	0.025889967637540454
13__qacG__NG_051904.1__1	523	0.0	0.0	0.0	0.0
14__qacF__NG_051881.1__1	533	50.0	50.0	0.09380863039399624	0.09380863039399624
14__qacF__NG_052516.1__2	533	0.0	0.0	0.0	0.0
14__qacF__NG_052350.1__3	533	0.0	0.0	0.0	0.0
14__qacF__NG_052365.1__4	533	36.0	36.0	0.0675422138836773	0.0675422138836773
14__qacF__NG_052235.1__5	533	0.0	0.0	0.0	0.0
14__qacF__NG_052417.1__6	533	58.0	58.0	0.10881801125703565	0.10881801125703565
14__qacF__NG_052176.1__7	539	33.0	33.0	0.061224489795918366	0.061224489795918366
15__qacE__NG_048041.1__1	533	0.0	0.0	0.0	0.0
15__qacE__NG_052493.1__2	533	0.0	0.0	0.0	0.0
16__blaMIR__NG_049294.1__1	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049297.1__2	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049298.1__3	1146	42.0	21.0	0.01832460732984293	0.03664921465968586
16__blaMIR__NG_049300.1__4	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049309.1__5	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_050721.1__6	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_050722.1__7	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_050723.1__8	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049295.1__9	1146	42.0	21.0	0.01832460732984293	0.03664921465968586
16__blaMIR__NG_049296.1__10	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049301.1__11	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049304.1__12	1205	0.0	0.0	0.0	0.0
16__blaMIR__NG_049307.1__13	1146	38.0	19.0	0.016579406631762654	0.03315881326352531
16__blaMIR__NG_049308.1__14	1346	0.0	0.0	0.0	0.0
16__blaMIR__NG_049303.1__15	1234	0.0	0.0	0.0	0.0
16__blaMIR__NG_049299.1__16	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049302.1__17	1146	38.0	19.0	0.016579406631762654	0.03315881326352531
16__blaMIR__NG_049305.1__18	1188	0.0	0.0	0.0	0.0
16__blaMIR__NG_049293.1__19	1346	0.0	0.0	0.0	0.0
16__blaMIR__NG_049306.1__20	1146	0.0	0.0	0.0	0.0
17__ant3-Ia__NG_052304.1__1	992	0.0	0.0	0.0	0.0
17__ant3-Ia__NG_052305.1__2	992	0.0	0.0	0.0	0.0
17__ant3-Ia__NG_052306.1__3	1010	409.0	56.0	0.055445544554455446	0.404950495049505
17__ant3-Ia__NG_052311.1__4	992	0.0	0.0	0.0	0.0
17__ant3-Ia__NG_052312.1__5	992	0.0	0.0	0.0	0.0
17__ant3-Ia__NG_052313.1__6	992	88.0	56.0	0.056451612903225805	0.08870967741935484
18__aac3-VIa__NG_047262.1__1	1100	86.0	46.0	0.04181818181818182	0.07818181818181819
18__aac3-VIa__NG_052583.1__2	1025	0.0	0.0	0.0	0.0
19__mecA2__NG_047951.1__1	2007	0.0	0.0	0.0	0.0
19__mecA2__NG_047952.1__2	2207	0.0	0.0	0.0	0.0
20__vanH-Ao2__NG_048375.1__1	1132	3335.0	730.0	0.6448763250883393	2.946113074204947
21__vanH-Ao1__NG_048374.1__1	1247	3572.0	781.0	0.6263031275060145	2.864474739374499
22__blaACC__NG_048589.1__1	1173	0.0	0.0	0.0	0.0
22__blaACC__NG_048590.1__2	1173	0.0	0.0	0.0	0.0
22__blaACC__NG_048591.1__3	1173	0.0	0.0	0.0	0.0
22__blaACC__NG_048592.1__4	1173	0.0	0.0	0.0	0.0
22__blaACC__NG_048593.1__5	1355	0.0	0.0	0.0	0.0
22__blaACC__NG_048595.1__6	1161	0.0	0.0	0.0	0.0
22__blaACC__NG_048588.1__7	1240	0.0	0.0	0.0	0.0
22__blaACC__NG_048594.1__8	1173	0.0	0.0	0.0	0.0
23__blaRTG__NG_048714.1__1	1097	82.0	82.0	0.07474931631722881	0.07474931631722881
23__blaRTG__NG_048717.1__2	1097	38.0	19.0	0.01731996353691887	0.03463992707383774
23__blaRTG__NG_051466.1__3	897	0.0	0.0	0.0	0.0
23__blaRTG__NG_048750.1__4	912	0.0	0.0	0.0	0.0
23__blaRTG__NG_048753.1__5	1097	0.0	0.0	0.0	0.0
23__blaRTG__NG_048718.1__6	1097	0.0	0.0	0.0	0.0
24__ermZ__NG_047856.1__1	1049	40.0	20.0	0.019065776930409915	0.03813155386081983
25__dfr18__NG_047673.1__1	755	0.0	0.0	0.0	0.0
26__cmlA__NG_052326.1__1	1460	0.0	0.0	0.0	0.0
26__cmlA__NG_051879.1__2	1460	0.0	0.0	0.0	0.0
26__cmlA__NG_052155.1__3	1460	0.0	0.0	0.0	0.0
27__blaB3CSP__NG_048587.1__1	1073	991.0	690.0	0.6430568499534017	0.923578751164958
28__rox__NG_052045.1__1	1622	46676.0	1132.0	0.6979038224414303	28.776818742293464
29__aac3-VIIa__NG_047261.1__1	1067	358.0	109.0	0.1021555763823805	0.33552014995313967
30__tetG__NG_051907.1__1	1376	0.0	0.0	0.0	0.0
30__tetG__NG_048192.1__2	1176	0.0	0.0	0.0	0.0
30__tetG__NG_048191.1__3	1382	38.0	19.0	0.013748191027496382	0.027496382054992764
31__salA__NG_048067.1__1	1626	0.0	0.0	0.0	0.0
32__erm44__NG_047787.1__1	932	0.0	0.0	0.0	0.0
33__aph3-IIIa__NG_047420.1__1	923	38.0	19.0	0.020585048754062838	0.041170097508125676
33__aph3-IIIa__NG_047418.1__2	995	0.0	0.0	0.0	0.0
33__aph3-IIIa__NG_047421.1__3	995	38.0	19.0	0.019095477386934675	0.03819095477386935
33__aph3-IIIa__NG_047419.1__4	917	0.0	0.0	0.0	0.0
33__aph3-IIIa__NG_047422.1__5	986	0.0	0.0	0.0	0.0
34__blaCGA__NG_048758.1__1	1079	704.0	476.0	0.4411492122335496	0.6524559777571826
35__tlmB__NG_048320.1__1	1079	156.0	78.0	0.07228915662650602	0.14457831325301204
36__tet30__NG_048122.1__1	1385	134.0	134.0	0.09675090252707581	0.09675090252707581
37__cmx__NG_047663.1__1	1376	44.0	22.0	0.015988372093023256	0.03197674418604651
37__cmx__NG_047665.1__2	1376	38.0	19.0	0.013808139534883721	0.027616279069767442
37__cmx__NG_047664.1__3	1376	164.0	143.0	0.10392441860465117	0.11918604651162791
38__catA2__NG_047595.1__1	842	0.0	0.0	0.0	0.0
38__catA2__NG_047594.1__2	842	0.0	0.0	0.0	0.0
38__catA2__NG_047592.1__3	842	0.0	0.0	0.0	0.0
38__catA2__NG_047593.1__4	842	0.0	0.0	0.0	0.0
38__catA2__NG_047596.1__5	842	40.0	20.0	0.023752969121140142	0.047505938242280284
39__catA3__NG_047597.1__1	842	0.0	0.0	0.0	0.0
40__catA1__NG_047587.1__1	860	0.0	0.0	0.0	0.0
40__catA1__NG_047583.1__2	860	0.0	0.0	0.0	0.0
40__catA1__NG_051704.1__3	860	44.0	22.0	0.02558139534883721	0.05116279069767442
40__catA1__NG_047582.1__4	860	38.0	19.0	0.022093023255813953	0.044186046511627906
40__catA1__NG_047584.1__5	860	0.0	0.0	0.0	0.0
40__catA1__NG_047586.1__6	860	0.0	0.0	0.0	0.0
40__catA1__NG_047585.1__7	860	38.0	19.0	0.022093023255813953	0.044186046511627906
41__blaACI__NG_048596.1__1	1017	0.0	0.0	0.0	0.0
42__rmtH__NG_048065.1__1	959	0.0	0.0	0.0	0.0
43__dfrA14__NG_047694.1__1	645	0.0	0.0	0.0	0.0
43__dfrA14__NG_047695.1__2	604	0.0	0.0	0.0	0.0
43__dfrA14__NG_047698.1__3	683	0.0	0.0	0.0	0.0
43__dfrA14__NG_047699.1__4	683	0.0	0.0	0.0	0.0
43__dfrA14__NG_047700.1__5	683	0.0	0.0	0.0	0.0
43__dfrA14__NG_047696.1__6	540	0.0	0.0	0.0	0.0
44__rmtB__NG_048059.1__1	756	40.0	20.0	0.026455026455026454	0.05291005291005291
44__rmtB__NG_051535.1__2	756	0.0	0.0	0.0	0.0
44__rmtB__NG_051536.1__3	756	0.0	0.0	0.0	0.0
44__rmtB__NG_048058.1__4	956	0.0	0.0	0.0	0.0
45__dfrA16__NG_047708.1__1	674	0.0	0.0	0.0	0.0
45__dfrA16__NG_047706.1__2	674	0.0	0.0	0.0	0.0
45__dfrA16__NG_047707.1__3	674	0.0	0.0	0.0	0.0
45__dfrA16__NG_047705.1__4	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052147.1__1	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047710.1__2	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047711.1__3	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047712.1__4	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047713.1__5	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052158.1__6	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052272.1__7	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047709.1__8	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052149.1__9	674	93.0	93.0	0.13798219584569732	0.13798219584569732
46__dfrA17__NG_052153.1__10	674	95.0	95.0	0.14094955489614244	0.14094955489614244
47__dfrA10__NG_047686.1__1	764	0.0	0.0	0.0	0.0
48__rmtF__NG_048062.1__1	980	0.0	0.0	0.0	0.0
48__rmtF__NG_051537.1__2	980	40.0	20.0	0.02040816326530612	0.04081632653061224
49__dfrA12__NG_047690.1__1	683	0.0	0.0	0.0	0.0
49__dfrA12__NG_052329.1__2	696	0.0	0.0	0.0	0.0
49__dfrA12__NG_047691.1__3	687	0.0	0.0	0.0	0.0
49__dfrA12__NG_052186.1__4	690	0.0	0.0	0.0	0.0
49__dfrA12__NG_047692.1__5	602	0.0	0.0	0.0	0.0
49__dfrA12__NG_047688.1__6	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_047689.1__7	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_051893.1__8	680	0.0	0.0	0.0	0.0
49__dfrA12__NG_052141.1__9	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_052339.1__10	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_052518.1__11	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_047687.1__12	698	0.0	0.0	0.0	0.0
50__rmtD__NG_050557.1__1	944	40.0	20.0	0.0211864406779661	0.0423728813559322
50__rmtD__NG_048061.1__2	944	114.0	57.0	0.06038135593220339	0.12076271186440678
51__cmlB1__NG_047658.1__1	1466	41.0	22.0	0.015006821282401092	0.02796725784447476
52__blaVHH__NG_050334.1__1	1052	0.0	0.0	0.0	0.0
53__msrA__NG_048002.1__1	1567	296.0	260.0	0.16592214422463306	0.18889597957881302
53__msrA__NG_048000.1__2	1667	0.0	0.0	0.0	0.0
53__msrA__NG_048001.1__3	1645	370.0	370.0	0.22492401215805471	0.22492401215805471
53__msrA__NG_047999.1__4	1645	0.0	0.0	0.0	0.0
54__cfr__NG_050395.1__1	1250	1224.0	851.0	0.6808	0.9792
54__cfr__NG_047632.1__2	1250	0.0	0.0	0.0	0.0
54__cfr__NG_047631.1__3	1250	38.0	19.0	0.0152	0.0304
55__ermB__NG_047800.1__1	938	0.0	0.0	0.0	0.0
55__ermB__NG_047794.1__2	938	0.0	0.0	0.0	0.0
55__ermB__NG_047801.1__3	947	0.0	0.0	0.0	0.0
55__ermB__NG_047804.1__4	838	0.0	0.0	0.0	0.0
55__ermB__NG_047799.1__5	953	0.0	0.0	0.0	0.0
55__ermB__NG_047803.1__6	938	0.0	0.0	0.0	0.0
55__ermB__NG_047795.1__7	938	0.0	0.0	0.0	0.0
55__ermB__NG_047796.1__8	938	0.0	0.0	0.0	0.0
55__ermB__NG_047802.1__9	938	0.0	0.0	0.0	0.0
55__ermB__NG_047798.1__10	938	0.0	0.0	0.0	0.0
55__ermB__NG_047797.1__11	938	0.0	0.0	0.0	0.0
56__aac2-Ia__NG_047226.1__1	737	38.0	19.0	0.025780189959294438	0.051560379918588875
57__lnuA__NG_047914.1__1	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047915.1__2	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047916.1__3	686	66.0	66.0	0.09620991253644315	0.09620991253644315
57__lnuA__NG_047919.1__4	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047913.1__5	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047918.1__6	686	0.0	0.0	0.0	0.0
57__lnuA__NG_050416.1__7	686	38.0	19.0	0.027696793002915453	0.05539358600583091
57__lnuA__NG_047917.1__8	686	0.0	0.0	0.0	0.0
58__aac2-Ic__NG_047229.1__1	734	1489.0	259.0	0.3528610354223433	2.0286103542234333
59__aac2-Ib__NG_047227.1__1	788	2483.0	383.0	0.4860406091370558	3.151015228426396
60__aac2-Ie__NG_050581.1__1	749	38.0	19.0	0.025367156208277702	0.050734312416555405
61__aac2-Id__NG_047230.1__1	833	345.0	134.0	0.1608643457382953	0.4141656662665066
62__blaAST__NG_048690.1__1	1133	195.0	99.0	0.08737864077669903	0.17210944395410416
63__vanH-Pt__NG_048390.1__1	1169	3122.0	928.0	0.7938408896492729	2.6706586826347305
64__ermE__NG_047821.1__1	1313	76.0	38.0	0.028941355674028942	0.057882711348057884
64__ermE__NG_047822.1__2	1341	241.0	86.0	0.06413124533929904	0.17971662938105892
65__blaERP__NG_049087.1__1	882	83.0	42.0	0.047619047619047616	0.09410430839002268
66__cfxA__NG_047633.1__1	1166	0.0	0.0	0.0	0.0
66__cfxA__NG_047635.1__2	966	0.0	0.0	0.0	0.0
66__cfxA__NG_047634.1__3	1080	0.0	0.0	0.0	0.0
66__cfxA__NG_047636.1__4	966	0.0	0.0	0.0	0.0
66__cfxA__NG_047637.1__5	966	0.0	0.0	0.0	0.0
66__cfxA__NG_047638.1__6	966	0.0	0.0	0.0	0.0
67__tet41__NG_048142.1__1	1382	194.0	62.0	0.04486251808972504	0.14037626628075253
68__vgaD__NG_048560.1__1	1778	0.0	0.0	0.0	0.0
69__vanF__NG_048367.1__1	1232	33969.0	1232.0	1.0	27.57224025974026
70__aph9-Ia__NG_047473.1__1	1196	339.0	296.0	0.24749163879598662	0.2834448160535117
70__aph9-Ia__NG_051696.1__2	1193	551.0	391.0	0.32774518021793797	0.46186085498742663
71__aph9-Ib__NG_047474.1__1	1193	272.0	87.0	0.07292539815590947	0.22799664710813075
72__vanX-Pt__NG_048499.1__1	785	1974.0	639.0	0.8140127388535032	2.5146496815286623
72__vanX-Pt__NG_048497.1__2	809	83.0	83.0	0.10259579728059333	0.10259579728059333
72__vanX-Pt__NG_048498.1__3	809	851.0	648.0	0.8009888751545118	1.0519159456118665
73__blaSRT__NG_047546.1__1	1207	38.0	19.0	0.015741507870753936	0.03148301574150787
73__blaSRT__NG_047547.1__2	1298	40.0	20.0	0.015408320493066256	0.030816640986132512
73__blaSRT__NG_047548.1__3	1137	137.0	69.0	0.06068601583113457	0.12049252418645559
73__blaSRT__NG_050142.1__4	1237	78.0	39.0	0.03152789005658852	0.06305578011317704
73__blaSRT__NG_050143.1__5	1137	82.0	41.0	0.03605980650835532	0.07211961301671065
73__blaSRT__NG_050144.1__6	1237	154.0	43.0	0.034761519805982216	0.12449474535165723
74__myrA__NG_048010.1__1	1088	312.0	153.0	0.140625	0.2867647058823529
75__mecA1__NG_047950.1__1	2069	0.0	0.0	0.0	0.0
75__mecA1__NG_047949.1__2	2201	39.0	20.0	0.009086778736937756	0.017719218537028625
76__kamB__NG_050562.1__1	848	116.0	58.0	0.06839622641509434	0.13679245283018868
76__kamB__NG_050561.1__2	848	158.0	78.0	0.09198113207547169	0.18632075471698112
77__ble-Sh__NG_047556.1__1	438	124.0	62.0	0.1415525114155251	0.2831050228310502
78__blaSCO__NG_049978.1__1	1067	0.0	0.0	0.0	0.0
79__blaHMB__NG_050588.1__1	726	38.0	19.0	0.026170798898071626	0.05234159779614325
79__blaHMB__NG_052225.1__2	926	0.0	0.0	0.0	0.0
80__erm45__NG_047788.1__1	938	0.0	0.0	0.0	0.0
81__bcr1__NG_052042.1__1	1388	90.0	68.0	0.04899135446685879	0.06484149855907781
82__tetBP__NG_048319.1__1	2159	429.0	396.0	0.18341824918943955	0.19870310328855953
83__aacA48__NG_052025.1__1	704	0.0	0.0	0.0	0.0
84__aacA49__NG_052026.1__1	706	0.0	0.0	0.0	0.0
85__aacA43__NG_052295.1__1	764	0.0	0.0	0.0	0.0
85__aacA43__NG_047321.1__2	764	889.0	67.0	0.08769633507853403	1.1636125654450262
85__aacA43__NG_052508.1__3	764	0.0	0.0	0.0	0.0
86__aadD1__NG_047372.1__1	962	0.0	0.0	0.0	0.0
86__aadD1__NG_047376.1__2	762	79.0	40.0	0.05249343832020997	0.1036745406824147
87__blaKPC__NG_049243.1__1	882	0.0	0.0	0.0	0.0
87__blaKPC__NG_049246.1__2	882	0.0	0.0	0.0	0.0
87__blaKPC__NG_049251.1__3	960	0.0	0.0	0.0	0.0
