target	seqlen	depth	len_cov	prop_cov	fold_cov
2__aac6__NG_052294.1__33	803	0.0	0.0	0.0	0.0
2__aac6__NG_052187.1__34	641	0.0	0.0	0.0	0.0
2__aac6__NG_052190.1__35	641	76.0	38.0	0.059282371294851796	0.11856474258970359
2__aac6__NG_052191.1__36	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052192.1__37	641	0.0	0.0	0.0	0.0
2__aac6__NG_052193.1__38	641	40.0	20.0	0.031201248049921998	0.062402496099843996
2__aac6__NG_052194.1__39	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052195.1__40	641	0.0	0.0	0.0	0.0
2__aac6__NG_052209.1__41	641	0.0	0.0	0.0	0.0
2__aac6__NG_052212.1__42	641	0.0	0.0	0.0	0.0
2__aac6__NG_052345.1__43	641	0.0	0.0	0.0	0.0
2__aac6__NG_052419.1__44	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052420.1__45	641	0.0	0.0	0.0	0.0
2__aac6__NG_052427.1__46	641	0.0	0.0	0.0	0.0
2__aac6__NG_052467.1__47	641	0.0	0.0	0.0	0.0
2__aac6__NG_052471.1__48	641	42.0	21.0	0.0327613104524181	0.0655226209048362
2__aac6__NG_052472.1__49	641	52.0	26.0	0.0405616224648986	0.0811232449297972
2__aac6__NG_052451.1__50	641	0.0	0.0	0.0	0.0
2__aac6__NG_052450.1__51	641	0.0	0.0	0.0	0.0
2__aac6__NG_052178.1__52	641	0.0	0.0	0.0	0.0
2__aac6__NG_052297.1__53	641	0.0	0.0	0.0	0.0
2__aac6__NG_052292.1__54	641	40.0	20.0	0.031201248049921998	0.062402496099843996
2__aac6__NG_052449.1__55	641	0.0	0.0	0.0	0.0
2__aac6__NG_052196.1__56	641	0.0	0.0	0.0	0.0
2__aac6__NG_052346.1__57	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052448.1__58	641	40.0	20.0	0.031201248049921998	0.062402496099843996
2__aac6__NG_052389.1__59	641	39.0	20.0	0.031201248049921998	0.060842433697347896
2__aac6__NG_052284.1__60	641	0.0	0.0	0.0	0.0
2__aac6__NG_052263.1__61	641	78.0	39.0	0.060842433697347896	0.12168486739469579
2__aac6__NG_052347.1__62	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052336.1__63	641	40.0	20.0	0.031201248049921998	0.062402496099843996
2__aac6__NG_052415.1__64	641	120.0	60.0	0.093603744149766	0.187207488299532
2__aac6__NG_052468.1__65	641	0.0	0.0	0.0	0.0
2__aac6__NG_052466.1__66	641	0.0	0.0	0.0	0.0
2__aac6__NG_052175.1__67	755	46.0	46.0	0.060927152317880796	0.060927152317880796
2__aac6__NG_052189.1__68	668	872.0	416.0	0.6227544910179641	1.3053892215568863
2__aac6__NG_052204.1__69	668	199.0	112.0	0.16766467065868262	0.29790419161676646
2__aac6__NG_052138.1__70	683	82.0	63.0	0.09224011713030747	0.12005856515373353
2__aac6__NG_052341.1__71	674	265.0	86.0	0.12759643916913946	0.39317507418397624
2__aac6__NG_052460.1__72	689	212.0	136.0	0.19738751814223512	0.3076923076923077
2__aac6__NG_052461.1__73	674	39.0	20.0	0.02967359050445104	0.057863501483679525
2__aac6__NG_052428.1__74	674	159.0	81.0	0.1201780415430267	0.23590504451038577
2__aac6__NG_052293.1__75	686	164.0	92.0	0.13411078717201166	0.239067055393586
2__aac6__NG_052532.1__76	683	126.0	63.0	0.09224011713030747	0.18448023426061494
2__aac6__NG_052413.1__77	683	340.0	148.0	0.21669106881405564	0.4978038067349927
2__aac6__NG_052469.1__78	683	147.0	107.0	0.15666178623718888	0.21522693997071743
2__aac6__NG_052425.1__79	683	125.0	71.0	0.10395314787701318	0.18301610541727673
2__aac6__NG_052459.1__80	683	206.0	86.0	0.1259150805270864	0.30161054172767204
2__aac6__NG_052464.1__81	674	48.0	48.0	0.0712166172106825	0.0712166172106825
2__aac6__NG_052206.1__82	674	0.0	0.0	0.0	0.0
2__aac6__NG_052205.1__83	674	90.0	90.0	0.13353115727002968	0.13353115727002968
2__aac6__NG_052342.1__84	674	128.0	90.0	0.13353115727002968	0.18991097922848665
2__aac6__NG_052139.1__85	698	76.0	31.0	0.044412607449856735	0.10888252148997135
2__aac6__NG_052533.1__86	683	226.0	89.0	0.13030746705710103	0.3308931185944363
2__aac6__NG_052157.1__87	683	323.0	148.0	0.21669106881405564	0.47291361639824303
2__aac6__NG_052445.1__88	686	229.0	123.0	0.1793002915451895	0.3338192419825073
2__aac6__NG_052300.1__89	716	646.0	110.0	0.15363128491620112	0.9022346368715084
2__aac6__NG_052301.1__90	755	458.0	174.0	0.2304635761589404	0.6066225165562914
2__aac6__NG_052534.1__91	755	345.0	160.0	0.2119205298013245	0.45695364238410596
2__aac6__NG_052200.1__92	632	0.0	0.0	0.0	0.0
2__aac6__NG_052198.1__93	647	0.0	0.0	0.0	0.0
2__aac6__NG_052199.1__94	647	0.0	0.0	0.0	0.0
2__aac6__NG_052201.1__95	641	0.0	0.0	0.0	0.0
2__aac6__NG_052265.1__96	641	0.0	0.0	0.0	0.0
3__blaSPM__NG_050140.1__1	1031	441.0	85.0	0.08244422890397672	0.4277400581959263
4__cat-TC__NG_047562.1__1	917	583.0	403.0	0.4394765539803708	0.6357688113413305
5__smr__NG_052366.1__1	518	198.0	164.0	0.3166023166023166	0.38223938223938225
5__smr__NG_052298.1__2	518	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052457.1__1	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052458.1__2	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052397.1__3	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052216.1__4	632	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052398.1__5	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052255.1__6	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052399.1__7	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052401.1__8	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052523.1__9	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052166.1__10	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052396.1__11	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052525.1__12	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052529.1__13	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052394.1__14	638	38.0	19.0	0.029780564263322883	0.05956112852664577
6__aac6-Ighjkrstuvwx__NG_052421.1__15	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052531.1__16	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052527.1__17	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052526.1__18	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052400.1__19	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052528.1__20	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052395.1__21	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052258.1__22	641	0.0	0.0	0.0	0.0
7__qacJ__NG_048046.1__1	524	0.0	0.0	0.0	0.0
8__qacH__NG_052082.1__1	524	40.0	20.0	0.03816793893129771	0.07633587786259542
9__qacL__NG_052256.1__1	539	0.0	0.0	0.0	0.0
9__qacL__NG_048049.1__2	533	0.0	0.0	0.0	0.0
9__qacL__NG_048050.1__3	533	273.0	64.0	0.1200750469043152	0.5121951219512195
9__qacL__NG_048051.1__4	533	0.0	0.0	0.0	0.0
9__qacL__NG_051854.1__5	533	246.0	64.0	0.1200750469043152	0.46153846153846156
9__qacL__NG_048048.1__6	533	480.0	64.0	0.1200750469043152	0.900562851782364
10__qacC__NG_048040.1__1	524	0.0	0.0	0.0	0.0
11__qacB__NG_048038.1__1	1673	0.0	0.0	0.0	0.0
11__qacB__NG_048039.1__2	1673	40.0	20.0	0.011954572624028692	0.023909145248057383
12__qacA__NG_048037.1__1	1545	0.0	0.0	0.0	0.0
13__qacG__NG_051904.1__1	523	0.0	0.0	0.0	0.0
14__qacF__NG_051881.1__1	533	104.0	59.0	0.11069418386491557	0.1951219512195122
14__qacF__NG_052516.1__2	533	0.0	0.0	0.0	0.0
14__qacF__NG_052350.1__3	533	0.0	0.0	0.0	0.0
14__qacF__NG_052365.1__4	533	0.0	0.0	0.0	0.0
14__qacF__NG_052235.1__5	533	0.0	0.0	0.0	0.0
14__qacF__NG_052417.1__6	533	0.0	0.0	0.0	0.0
14__qacF__NG_052176.1__7	539	38.0	38.0	0.07050092764378478	0.07050092764378478
15__qacE__NG_048041.1__1	533	74.0	74.0	0.13883677298311445	0.13883677298311445
15__qacE__NG_052493.1__2	533	0.0	0.0	0.0	0.0
16__blaMIR__NG_049294.1__1	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049297.1__2	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049298.1__3	1146	269.0	202.0	0.1762652705061082	0.23472949389179756
16__blaMIR__NG_049300.1__4	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049309.1__5	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_050721.1__6	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_050722.1__7	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_050723.1__8	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049295.1__9	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049296.1__10	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049301.1__11	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049304.1__12	1205	40.0	20.0	0.016597510373443983	0.03319502074688797
16__blaMIR__NG_049307.1__13	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049308.1__14	1346	0.0	0.0	0.0	0.0
16__blaMIR__NG_049303.1__15	1234	0.0	0.0	0.0	0.0
16__blaMIR__NG_049299.1__16	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049302.1__17	1146	40.0	20.0	0.017452006980802792	0.034904013961605584
16__blaMIR__NG_049305.1__18	1188	166.0	65.0	0.054713804713804715	0.13973063973063973
16__blaMIR__NG_049293.1__19	1346	0.0	0.0	0.0	0.0
16__blaMIR__NG_049306.1__20	1146	40.0	20.0	0.017452006980802792	0.034904013961605584
17__ant3-Ia__NG_052304.1__1	992	0.0	0.0	0.0	0.0
17__ant3-Ia__NG_052305.1__2	992	0.0	0.0	0.0	0.0
17__ant3-Ia__NG_052306.1__3	1010	327.0	63.0	0.062376237623762376	0.3237623762376238
17__ant3-Ia__NG_052311.1__4	992	0.0	0.0	0.0	0.0
17__ant3-Ia__NG_052312.1__5	992	0.0	0.0	0.0	0.0
17__ant3-Ia__NG_052313.1__6	992	0.0	0.0	0.0	0.0
18__aac3-VIa__NG_047262.1__1	1100	160.0	63.0	0.057272727272727274	0.14545454545454545
18__aac3-VIa__NG_052583.1__2	1025	119.0	60.0	0.05853658536585366	0.11609756097560976
19__mecA2__NG_047951.1__1	2007	0.0	0.0	0.0	0.0
19__mecA2__NG_047952.1__2	2207	38.0	19.0	0.008608971454463071	0.017217942908926143
20__vanH-Ao2__NG_048375.1__1	1132	2535.0	748.0	0.6607773851590106	2.239399293286219
21__vanH-Ao1__NG_048374.1__1	1247	3230.0	673.0	0.5396952686447474	2.590216519647153
22__blaACC__NG_048589.1__1	1173	38.0	19.0	0.01619778346121057	0.03239556692242114
22__blaACC__NG_048590.1__2	1173	0.0	0.0	0.0	0.0
22__blaACC__NG_048591.1__3	1173	0.0	0.0	0.0	0.0
22__blaACC__NG_048592.1__4	1173	0.0	0.0	0.0	0.0
22__blaACC__NG_048593.1__5	1355	0.0	0.0	0.0	0.0
22__blaACC__NG_048595.1__6	1161	0.0	0.0	0.0	0.0
22__blaACC__NG_048588.1__7	1240	0.0	0.0	0.0	0.0
22__blaACC__NG_048594.1__8	1173	0.0	0.0	0.0	0.0
23__blaRTG__NG_048714.1__1	1097	0.0	0.0	0.0	0.0
23__blaRTG__NG_048717.1__2	1097	0.0	0.0	0.0	0.0
23__blaRTG__NG_051466.1__3	897	0.0	0.0	0.0	0.0
23__blaRTG__NG_048750.1__4	912	0.0	0.0	0.0	0.0
23__blaRTG__NG_048753.1__5	1097	0.0	0.0	0.0	0.0
23__blaRTG__NG_048718.1__6	1097	0.0	0.0	0.0	0.0
24__ermZ__NG_047856.1__1	1049	78.0	39.0	0.037178265014299335	0.07435653002859867
25__dfr18__NG_047673.1__1	755	78.0	39.0	0.051655629139072845	0.10331125827814569
26__cmlA__NG_052326.1__1	1460	0.0	0.0	0.0	0.0
26__cmlA__NG_051879.1__2	1460	0.0	0.0	0.0	0.0
26__cmlA__NG_052155.1__3	1460	0.0	0.0	0.0	0.0
27__blaB3CSP__NG_048587.1__1	1073	9749.0	1060.0	0.9878844361602982	9.08574091332712
28__rox__NG_052045.1__1	1622	35081.0	1190.0	0.7336621454993835	21.628236744759555
29__aac3-VIIa__NG_047261.1__1	1067	529.0	260.0	0.2436738519212746	0.4957825679475164
30__tetG__NG_051907.1__1	1376	38.0	19.0	0.013808139534883721	0.027616279069767442
30__tetG__NG_048192.1__2	1176	40.0	20.0	0.017006802721088437	0.034013605442176874
30__tetG__NG_048191.1__3	1382	0.0	0.0	0.0	0.0
31__salA__NG_048067.1__1	1626	0.0	0.0	0.0	0.0
32__erm44__NG_047787.1__1	932	0.0	0.0	0.0	0.0
33__aph3-IIIa__NG_047420.1__1	923	118.0	30.0	0.032502708559046585	0.12784398699891658
33__aph3-IIIa__NG_047418.1__2	995	80.0	40.0	0.04020100502512563	0.08040201005025126
33__aph3-IIIa__NG_047421.1__3	995	76.0	22.0	0.022110552763819097	0.0763819095477387
33__aph3-IIIa__NG_047419.1__4	917	78.0	28.0	0.030534351145038167	0.08505997818974918
33__aph3-IIIa__NG_047422.1__5	986	120.0	23.0	0.02332657200811359	0.12170385395537525
34__blaCGA__NG_048758.1__1	1079	119.0	97.0	0.08989805375347544	0.1102873030583874
35__tlmB__NG_048320.1__1	1079	360.0	138.0	0.1278962001853568	0.3336422613531047
36__tet30__NG_048122.1__1	1385	156.0	65.0	0.04693140794223827	0.11263537906137185
37__cmx__NG_047663.1__1	1376	42.0	21.0	0.015261627906976744	0.030523255813953487
37__cmx__NG_047665.1__2	1376	389.0	224.0	0.16279069767441862	0.282703488372093
37__cmx__NG_047664.1__3	1376	40.0	20.0	0.014534883720930232	0.029069767441860465
38__catA2__NG_047595.1__1	842	0.0	0.0	0.0	0.0
38__catA2__NG_047594.1__2	842	0.0	0.0	0.0	0.0
38__catA2__NG_047592.1__3	842	0.0	0.0	0.0	0.0
38__catA2__NG_047593.1__4	842	0.0	0.0	0.0	0.0
38__catA2__NG_047596.1__5	842	0.0	0.0	0.0	0.0
39__catA3__NG_047597.1__1	842	0.0	0.0	0.0	0.0
40__catA1__NG_047587.1__1	860	0.0	0.0	0.0	0.0
40__catA1__NG_047583.1__2	860	0.0	0.0	0.0	0.0
40__catA1__NG_051704.1__3	860	0.0	0.0	0.0	0.0
40__catA1__NG_047582.1__4	860	0.0	0.0	0.0	0.0
40__catA1__NG_047584.1__5	860	0.0	0.0	0.0	0.0
40__catA1__NG_047586.1__6	860	0.0	0.0	0.0	0.0
40__catA1__NG_047585.1__7	860	0.0	0.0	0.0	0.0
41__blaACI__NG_048596.1__1	1017	38.0	19.0	0.018682399213372666	0.03736479842674533
42__rmtH__NG_048065.1__1	959	78.0	39.0	0.040667361835245046	0.08133472367049009
43__dfrA14__NG_047694.1__1	645	0.0	0.0	0.0	0.0
43__dfrA14__NG_047695.1__2	604	0.0	0.0	0.0	0.0
43__dfrA14__NG_047698.1__3	683	0.0	0.0	0.0	0.0
43__dfrA14__NG_047699.1__4	683	0.0	0.0	0.0	0.0
43__dfrA14__NG_047700.1__5	683	40.0	20.0	0.029282576866764276	0.05856515373352855
43__dfrA14__NG_047696.1__6	540	0.0	0.0	0.0	0.0
44__rmtB__NG_048059.1__1	756	0.0	0.0	0.0	0.0
44__rmtB__NG_051535.1__2	756	40.0	20.0	0.026455026455026454	0.05291005291005291
44__rmtB__NG_051536.1__3	756	80.0	20.0	0.026455026455026454	0.10582010582010581
44__rmtB__NG_048058.1__4	956	0.0	0.0	0.0	0.0
45__dfrA16__NG_047708.1__1	674	0.0	0.0	0.0	0.0
45__dfrA16__NG_047706.1__2	674	0.0	0.0	0.0	0.0
45__dfrA16__NG_047707.1__3	674	0.0	0.0	0.0	0.0
45__dfrA16__NG_047705.1__4	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052147.1__1	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047710.1__2	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047711.1__3	674	92.0	92.0	0.13649851632047477	0.13649851632047477
46__dfrA17__NG_047712.1__4	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047713.1__5	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052158.1__6	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052272.1__7	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047709.1__8	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052149.1__9	674	103.0	103.0	0.15281899109792285	0.15281899109792285
46__dfrA17__NG_052153.1__10	674	0.0	0.0	0.0	0.0
47__dfrA10__NG_047686.1__1	764	0.0	0.0	0.0	0.0
48__rmtF__NG_048062.1__1	980	314.0	100.0	0.10204081632653061	0.32040816326530613
48__rmtF__NG_051537.1__2	980	197.0	99.0	0.10102040816326531	0.2010204081632653
49__dfrA12__NG_047690.1__1	683	0.0	0.0	0.0	0.0
49__dfrA12__NG_052329.1__2	696	0.0	0.0	0.0	0.0
49__dfrA12__NG_047691.1__3	687	0.0	0.0	0.0	0.0
49__dfrA12__NG_052186.1__4	690	0.0	0.0	0.0	0.0
49__dfrA12__NG_047692.1__5	602	0.0	0.0	0.0	0.0
49__dfrA12__NG_047688.1__6	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_047689.1__7	698	30.0	30.0	0.04297994269340974	0.04297994269340974
49__dfrA12__NG_051893.1__8	680	0.0	0.0	0.0	0.0
49__dfrA12__NG_052141.1__9	698	44.0	22.0	0.03151862464183381	0.06303724928366762
49__dfrA12__NG_052339.1__10	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_052518.1__11	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_047687.1__12	698	0.0	0.0	0.0	0.0
50__rmtD__NG_050557.1__1	944	345.0	34.0	0.036016949152542374	0.3654661016949153
50__rmtD__NG_048061.1__2	944	78.0	39.0	0.0413135593220339	0.0826271186440678
51__cmlB1__NG_047658.1__1	1466	0.0	0.0	0.0	0.0
52__blaVHH__NG_050334.1__1	1052	0.0	0.0	0.0	0.0
53__msrA__NG_048002.1__1	1567	0.0	0.0	0.0	0.0
53__msrA__NG_048000.1__2	1667	0.0	0.0	0.0	0.0
53__msrA__NG_048001.1__3	1645	0.0	0.0	0.0	0.0
53__msrA__NG_047999.1__4	1645	0.0	0.0	0.0	0.0
54__cfr__NG_050395.1__1	1250	413.0	368.0	0.2944	0.3304
54__cfr__NG_047632.1__2	1250	0.0	0.0	0.0	0.0
54__cfr__NG_047631.1__3	1250	0.0	0.0	0.0	0.0
55__ermB__NG_047800.1__1	938	0.0	0.0	0.0	0.0
55__ermB__NG_047794.1__2	938	299.0	299.0	0.3187633262260128	0.3187633262260128
55__ermB__NG_047801.1__3	947	38.0	19.0	0.02006335797254488	0.04012671594508976
55__ermB__NG_047804.1__4	838	0.0	0.0	0.0	0.0
55__ermB__NG_047799.1__5	953	0.0	0.0	0.0	0.0
55__ermB__NG_047803.1__6	938	0.0	0.0	0.0	0.0
55__ermB__NG_047795.1__7	938	0.0	0.0	0.0	0.0
55__ermB__NG_047796.1__8	938	0.0	0.0	0.0	0.0
55__ermB__NG_047802.1__9	938	0.0	0.0	0.0	0.0
55__ermB__NG_047798.1__10	938	0.0	0.0	0.0	0.0
55__ermB__NG_047797.1__11	938	0.0	0.0	0.0	0.0
56__aac2-Ia__NG_047226.1__1	737	0.0	0.0	0.0	0.0
57__lnuA__NG_047914.1__1	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047915.1__2	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047916.1__3	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047919.1__4	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047913.1__5	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047918.1__6	686	0.0	0.0	0.0	0.0
57__lnuA__NG_050416.1__7	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047917.1__8	686	0.0	0.0	0.0	0.0
58__aac2-Ic__NG_047229.1__1	734	945.0	349.0	0.47547683923705725	1.2874659400544959
59__aac2-Ib__NG_047227.1__1	788	1393.0	373.0	0.4733502538071066	1.767766497461929
60__aac2-Ie__NG_050581.1__1	749	112.0	56.0	0.07476635514018691	0.14953271028037382
61__aac2-Id__NG_047230.1__1	833	384.0	109.0	0.13085234093637454	0.460984393757503
62__blaAST__NG_048690.1__1	1133	526.0	272.0	0.24007060900264784	0.4642541924095322
63__vanH-Pt__NG_048390.1__1	1169	4346.0	1096.0	0.9375534644995723	3.7177074422583405
64__ermE__NG_047821.1__1	1313	118.0	59.0	0.04493526275704494	0.08987052551408987
64__ermE__NG_047822.1__2	1341	38.0	19.0	0.014168530947054437	0.028337061894108874
65__blaERP__NG_049087.1__1	882	138.0	72.0	0.08163265306122448	0.1564625850340136
66__cfxA__NG_047633.1__1	1166	0.0	0.0	0.0	0.0
66__cfxA__NG_047635.1__2	966	0.0	0.0	0.0	0.0
66__cfxA__NG_047634.1__3	1080	0.0	0.0	0.0	0.0
66__cfxA__NG_047636.1__4	966	0.0	0.0	0.0	0.0
66__cfxA__NG_047637.1__5	966	0.0	0.0	0.0	0.0
66__cfxA__NG_047638.1__6	966	38.0	19.0	0.019668737060041408	0.039337474120082816
67__tet41__NG_048142.1__1	1382	557.0	223.0	0.1613603473227207	0.4030390738060782
68__vgaD__NG_048560.1__1	1778	38.0	19.0	0.010686164229471317	0.021372328458942633
69__vanF__NG_048367.1__1	1232	44745.0	1232.0	1.0	36.318993506493506
70__aph9-Ia__NG_047473.1__1	1196	549.0	331.0	0.27675585284280935	0.4590301003344482
70__aph9-Ia__NG_051696.1__2	1193	154.0	154.0	0.12908633696563285	0.12908633696563285
71__aph9-Ib__NG_047474.1__1	1193	39.0	20.0	0.016764459346186086	0.03269069572506287
72__vanX-Pt__NG_048499.1__1	785	1134.0	410.0	0.5222929936305732	1.4445859872611464
72__vanX-Pt__NG_048497.1__2	809	484.0	217.0	0.26823238566131025	0.5982694684796045
72__vanX-Pt__NG_048498.1__3	809	1715.0	530.0	0.6551297898640297	2.119901112484549
73__blaSRT__NG_047546.1__1	1207	78.0	39.0	0.03231151615575808	0.06462303231151616
73__blaSRT__NG_047547.1__2	1298	78.0	20.0	0.015408320493066256	0.060092449922958396
73__blaSRT__NG_047548.1__3	1137	116.0	44.0	0.03869832893579595	0.10202286719437115
73__blaSRT__NG_050142.1__4	1237	0.0	0.0	0.0	0.0
73__blaSRT__NG_050143.1__5	1137	82.0	41.0	0.03605980650835532	0.07211961301671065
73__blaSRT__NG_050144.1__6	1237	154.0	62.0	0.050121261115602264	0.12449474535165723
74__myrA__NG_048010.1__1	1088	120.0	60.0	0.05514705882352941	0.11029411764705882
75__mecA1__NG_047950.1__1	2069	0.0	0.0	0.0	0.0
75__mecA1__NG_047949.1__2	2201	39.0	20.0	0.009086778736937756	0.017719218537028625
76__kamB__NG_050562.1__1	848	128.0	56.0	0.0660377358490566	0.1509433962264151
76__kamB__NG_050561.1__2	848	313.0	128.0	0.1509433962264151	0.36910377358490565
77__ble-Sh__NG_047556.1__1	438	77.0	39.0	0.08904109589041095	0.17579908675799086
78__blaSCO__NG_049978.1__1	1067	38.0	19.0	0.01780693533270853	0.03561387066541706
79__blaHMB__NG_050588.1__1	726	0.0	0.0	0.0	0.0
79__blaHMB__NG_052225.1__2	926	0.0	0.0	0.0	0.0
80__erm45__NG_047788.1__1	938	39.0	20.0	0.021321961620469083	0.04157782515991471
81__bcr1__NG_052042.1__1	1388	0.0	0.0	0.0	0.0
82__tetBP__NG_048319.1__1	2159	219.0	181.0	0.08383510884668828	0.10143584993052339
83__aacA48__NG_052025.1__1	704	128.0	90.0	0.1278409090909091	0.18181818181818182
84__aacA49__NG_052026.1__1	706	0.0	0.0	0.0	0.0
85__aacA43__NG_052295.1__1	764	0.0	0.0	0.0	0.0
85__aacA43__NG_047321.1__2	764	200.0	59.0	0.07722513089005235	0.2617801047120419
85__aacA43__NG_052508.1__3	764	40.0	20.0	0.02617801047120419	0.05235602094240838
86__aadD1__NG_047372.1__1	962	0.0	0.0	0.0	0.0
86__aadD1__NG_047376.1__2	762	114.0	38.0	0.049868766404199474	0.14960629921259844
