target	seqlen	depth	len_cov	prop_cov	fold_cov
2__aac6__NG_052294.1__33	803	0.0	0.0	0.0	0.0
2__aac6__NG_052187.1__34	641	0.0	0.0	0.0	0.0
2__aac6__NG_052190.1__35	641	0.0	0.0	0.0	0.0
2__aac6__NG_052191.1__36	641	0.0	0.0	0.0	0.0
2__aac6__NG_052192.1__37	641	0.0	0.0	0.0	0.0
2__aac6__NG_052193.1__38	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052194.1__39	641	0.0	0.0	0.0	0.0
2__aac6__NG_052195.1__40	641	40.0	20.0	0.031201248049921998	0.062402496099843996
2__aac6__NG_052209.1__41	641	0.0	0.0	0.0	0.0
2__aac6__NG_052212.1__42	641	0.0	0.0	0.0	0.0
2__aac6__NG_052345.1__43	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052419.1__44	641	0.0	0.0	0.0	0.0
2__aac6__NG_052420.1__45	641	0.0	0.0	0.0	0.0
2__aac6__NG_052427.1__46	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052467.1__47	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052471.1__48	641	0.0	0.0	0.0	0.0
2__aac6__NG_052472.1__49	641	0.0	0.0	0.0	0.0
2__aac6__NG_052451.1__50	641	0.0	0.0	0.0	0.0
2__aac6__NG_052450.1__51	641	40.0	20.0	0.031201248049921998	0.062402496099843996
2__aac6__NG_052178.1__52	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052297.1__53	641	0.0	0.0	0.0	0.0
2__aac6__NG_052292.1__54	641	0.0	0.0	0.0	0.0
2__aac6__NG_052449.1__55	641	0.0	0.0	0.0	0.0
2__aac6__NG_052196.1__56	641	0.0	0.0	0.0	0.0
2__aac6__NG_052346.1__57	641	40.0	21.0	0.0327613104524181	0.062402496099843996
2__aac6__NG_052448.1__58	641	0.0	0.0	0.0	0.0
2__aac6__NG_052389.1__59	641	0.0	0.0	0.0	0.0
2__aac6__NG_052284.1__60	641	0.0	0.0	0.0	0.0
2__aac6__NG_052263.1__61	641	38.0	19.0	0.029641185647425898	0.059282371294851796
2__aac6__NG_052347.1__62	641	0.0	0.0	0.0	0.0
2__aac6__NG_052336.1__63	641	0.0	0.0	0.0	0.0
2__aac6__NG_052415.1__64	641	0.0	0.0	0.0	0.0
2__aac6__NG_052468.1__65	641	78.0	39.0	0.060842433697347896	0.12168486739469579
2__aac6__NG_052466.1__66	641	0.0	0.0	0.0	0.0
2__aac6__NG_052175.1__67	755	240.0	132.0	0.17483443708609273	0.31788079470198677
2__aac6__NG_052189.1__68	668	316.0	120.0	0.17964071856287425	0.47305389221556887
2__aac6__NG_052204.1__69	668	0.0	0.0	0.0	0.0
2__aac6__NG_052138.1__70	683	156.0	91.0	0.13323572474377746	0.22840409956076135
2__aac6__NG_052341.1__71	674	212.0	47.0	0.06973293768545995	0.314540059347181
2__aac6__NG_052460.1__72	689	42.0	42.0	0.06095791001451379	0.06095791001451379
2__aac6__NG_052461.1__73	674	40.0	40.0	0.05934718100890208	0.05934718100890208
2__aac6__NG_052428.1__74	674	0.0	0.0	0.0	0.0
2__aac6__NG_052293.1__75	686	331.0	112.0	0.16326530612244897	0.48250728862973763
2__aac6__NG_052532.1__76	683	135.0	92.0	0.13469985358711567	0.19765739385065886
2__aac6__NG_052413.1__77	683	267.0	103.0	0.15080527086383602	0.39092240117130306
2__aac6__NG_052469.1__78	683	280.0	135.0	0.19765739385065886	0.40995607613469986
2__aac6__NG_052425.1__79	683	0.0	0.0	0.0	0.0
2__aac6__NG_052459.1__80	683	248.0	107.0	0.15666178623718888	0.363103953147877
2__aac6__NG_052464.1__81	674	209.0	145.0	0.21513353115727002	0.31008902077151335
2__aac6__NG_052206.1__82	674	75.0	56.0	0.0830860534124629	0.11127596439169139
2__aac6__NG_052205.1__83	674	70.0	35.0	0.05192878338278932	0.10385756676557864
2__aac6__NG_052342.1__84	674	64.0	64.0	0.09495548961424333	0.09495548961424333
2__aac6__NG_052139.1__85	698	120.0	60.0	0.08595988538681948	0.17191977077363896
2__aac6__NG_052533.1__86	683	176.0	44.0	0.06442166910688141	0.25768667642752563
2__aac6__NG_052157.1__87	683	138.0	72.0	0.1054172767203514	0.2020497803806735
2__aac6__NG_052445.1__88	686	175.0	137.0	0.19970845481049562	0.25510204081632654
2__aac6__NG_052300.1__89	716	752.0	146.0	0.20391061452513967	1.0502793296089385
2__aac6__NG_052301.1__90	755	86.0	66.0	0.08741721854304636	0.11390728476821192
2__aac6__NG_052534.1__91	755	383.0	124.0	0.16423841059602648	0.5072847682119205
2__aac6__NG_052200.1__92	632	0.0	0.0	0.0	0.0
2__aac6__NG_052198.1__93	647	0.0	0.0	0.0	0.0
2__aac6__NG_052199.1__94	647	0.0	0.0	0.0	0.0
2__aac6__NG_052201.1__95	641	0.0	0.0	0.0	0.0
2__aac6__NG_052265.1__96	641	39.0	20.0	0.031201248049921998	0.060842433697347896
3__blaSPM__NG_050140.1__1	1031	415.0	100.0	0.09699321047526673	0.40252182347235693
4__cat-TC__NG_047562.1__1	917	0.0	0.0	0.0	0.0
5__smr__NG_052366.1__1	518	31.0	31.0	0.059845559845559844	0.059845559845559844
5__smr__NG_052298.1__2	518	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052457.1__1	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052458.1__2	641	38.0	19.0	0.029641185647425898	0.059282371294851796
6__aac6-Ighjkrstuvwx__NG_052397.1__3	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052216.1__4	632	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052398.1__5	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052255.1__6	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052399.1__7	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052401.1__8	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052523.1__9	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052166.1__10	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052396.1__11	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052525.1__12	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052529.1__13	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052394.1__14	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052421.1__15	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052531.1__16	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052527.1__17	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052526.1__18	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052400.1__19	638	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052528.1__20	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052395.1__21	641	0.0	0.0	0.0	0.0
6__aac6-Ighjkrstuvwx__NG_052258.1__22	641	0.0	0.0	0.0	0.0
7__qacJ__NG_048046.1__1	524	0.0	0.0	0.0	0.0
8__qacH__NG_052082.1__1	524	0.0	0.0	0.0	0.0
9__qacL__NG_052256.1__1	539	0.0	0.0	0.0	0.0
9__qacL__NG_048049.1__2	533	0.0	0.0	0.0	0.0
9__qacL__NG_048050.1__3	533	262.0	58.0	0.10881801125703565	0.4915572232645403
9__qacL__NG_048051.1__4	533	76.0	61.0	0.11444652908067542	0.1425891181988743
9__qacL__NG_051854.1__5	533	429.0	63.0	0.11819887429643527	0.8048780487804879
9__qacL__NG_048048.1__6	533	386.0	70.0	0.13133208255159476	0.724202626641651
10__qacC__NG_048040.1__1	524	0.0	0.0	0.0	0.0
11__qacB__NG_048038.1__1	1673	0.0	0.0	0.0	0.0
11__qacB__NG_048039.1__2	1673	0.0	0.0	0.0	0.0
12__qacA__NG_048037.1__1	1545	0.0	0.0	0.0	0.0
13__qacG__NG_051904.1__1	523	0.0	0.0	0.0	0.0
14__qacF__NG_051881.1__1	533	244.0	59.0	0.11069418386491557	0.45778611632270166
14__qacF__NG_052516.1__2	533	0.0	0.0	0.0	0.0
14__qacF__NG_052350.1__3	533	0.0	0.0	0.0	0.0
14__qacF__NG_052365.1__4	533	0.0	0.0	0.0	0.0
14__qacF__NG_052235.1__5	533	0.0	0.0	0.0	0.0
14__qacF__NG_052417.1__6	533	0.0	0.0	0.0	0.0
14__qacF__NG_052176.1__7	539	56.0	56.0	0.1038961038961039	0.1038961038961039
15__qacE__NG_048041.1__1	533	87.0	87.0	0.16322701688555347	0.16322701688555347
15__qacE__NG_052493.1__2	533	0.0	0.0	0.0	0.0
16__blaMIR__NG_049294.1__1	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049297.1__2	1146	38.0	19.0	0.016579406631762654	0.03315881326352531
16__blaMIR__NG_049298.1__3	1146	38.0	19.0	0.016579406631762654	0.03315881326352531
16__blaMIR__NG_049300.1__4	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049309.1__5	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_050721.1__6	1146	38.0	19.0	0.016579406631762654	0.03315881326352531
16__blaMIR__NG_050722.1__7	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_050723.1__8	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049295.1__9	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049296.1__10	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049301.1__11	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049304.1__12	1205	0.0	0.0	0.0	0.0
16__blaMIR__NG_049307.1__13	1146	73.0	73.0	0.0636998254799302	0.0636998254799302
16__blaMIR__NG_049308.1__14	1346	67.0	67.0	0.04977711738484398	0.04977711738484398
16__blaMIR__NG_049303.1__15	1234	0.0	0.0	0.0	0.0
16__blaMIR__NG_049299.1__16	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049302.1__17	1146	0.0	0.0	0.0	0.0
16__blaMIR__NG_049305.1__18	1188	0.0	0.0	0.0	0.0
16__blaMIR__NG_049293.1__19	1346	40.0	20.0	0.014858841010401188	0.029717682020802376
16__blaMIR__NG_049306.1__20	1146	0.0	0.0	0.0	0.0
17__ant3-Ia__NG_052304.1__1	992	0.0	0.0	0.0	0.0
17__ant3-Ia__NG_052305.1__2	992	0.0	0.0	0.0	0.0
17__ant3-Ia__NG_052306.1__3	1010	285.0	57.0	0.05643564356435644	0.28217821782178215
17__ant3-Ia__NG_052311.1__4	992	0.0	0.0	0.0	0.0
17__ant3-Ia__NG_052312.1__5	992	0.0	0.0	0.0	0.0
17__ant3-Ia__NG_052313.1__6	992	206.0	118.0	0.11895161290322581	0.20766129032258066
18__aac3-VIa__NG_047262.1__1	1100	155.0	78.0	0.07090909090909091	0.1409090909090909
18__aac3-VIa__NG_052583.1__2	1025	118.0	45.0	0.04390243902439024	0.1151219512195122
19__mecA2__NG_047951.1__1	2007	0.0	0.0	0.0	0.0
19__mecA2__NG_047952.1__2	2207	0.0	0.0	0.0	0.0
20__vanH-Ao2__NG_048375.1__1	1132	1865.0	489.0	0.43197879858657245	1.6475265017667844
21__vanH-Ao1__NG_048374.1__1	1247	1757.0	561.0	0.4498797113071371	1.408981555733761
22__blaACC__NG_048589.1__1	1173	0.0	0.0	0.0	0.0
22__blaACC__NG_048590.1__2	1173	0.0	0.0	0.0	0.0
22__blaACC__NG_048591.1__3	1173	0.0	0.0	0.0	0.0
22__blaACC__NG_048592.1__4	1173	0.0	0.0	0.0	0.0
22__blaACC__NG_048593.1__5	1355	0.0	0.0	0.0	0.0
22__blaACC__NG_048595.1__6	1161	40.0	20.0	0.017226528854435832	0.034453057708871665
22__blaACC__NG_048588.1__7	1240	0.0	0.0	0.0	0.0
22__blaACC__NG_048594.1__8	1173	40.0	20.0	0.017050298380221655	0.03410059676044331
23__blaRTG__NG_048714.1__1	1097	0.0	0.0	0.0	0.0
23__blaRTG__NG_048717.1__2	1097	0.0	0.0	0.0	0.0
23__blaRTG__NG_051466.1__3	897	0.0	0.0	0.0	0.0
23__blaRTG__NG_048750.1__4	912	0.0	0.0	0.0	0.0
23__blaRTG__NG_048753.1__5	1097	0.0	0.0	0.0	0.0
23__blaRTG__NG_048718.1__6	1097	0.0	0.0	0.0	0.0
24__ermZ__NG_047856.1__1	1049	114.0	42.0	0.04003813155386082	0.10867492850333652
25__dfr18__NG_047673.1__1	755	0.0	0.0	0.0	0.0
26__cmlA__NG_052326.1__1	1460	0.0	0.0	0.0	0.0
26__cmlA__NG_051879.1__2	1460	0.0	0.0	0.0	0.0
26__cmlA__NG_052155.1__3	1460	0.0	0.0	0.0	0.0
27__blaB3CSP__NG_048587.1__1	1073	1992.0	711.0	0.6626281453867661	1.8564771668219944
28__rox__NG_052045.1__1	1622	25174.0	1001.0	0.6171393341553637	15.520345252774353
29__aac3-VIIa__NG_047261.1__1	1067	159.0	80.0	0.07497656982193064	0.14901593252108716
30__tetG__NG_051907.1__1	1376	0.0	0.0	0.0	0.0
30__tetG__NG_048192.1__2	1176	0.0	0.0	0.0	0.0
30__tetG__NG_048191.1__3	1382	0.0	0.0	0.0	0.0
31__salA__NG_048067.1__1	1626	0.0	0.0	0.0	0.0
32__erm44__NG_047787.1__1	932	0.0	0.0	0.0	0.0
33__aph3-IIIa__NG_047420.1__1	923	0.0	0.0	0.0	0.0
33__aph3-IIIa__NG_047418.1__2	995	0.0	0.0	0.0	0.0
33__aph3-IIIa__NG_047421.1__3	995	40.0	20.0	0.020100502512562814	0.04020100502512563
33__aph3-IIIa__NG_047419.1__4	917	0.0	0.0	0.0	0.0
33__aph3-IIIa__NG_047422.1__5	986	44.0	22.0	0.02231237322515213	0.04462474645030426
34__blaCGA__NG_048758.1__1	1079	516.0	287.0	0.2659870250231696	0.4782205746061168
35__tlmB__NG_048320.1__1	1079	78.0	39.0	0.03614457831325301	0.07228915662650602
36__tet30__NG_048122.1__1	1385	528.0	454.0	0.32779783393501805	0.38122743682310467
37__cmx__NG_047663.1__1	1376	80.0	40.0	0.029069767441860465	0.05813953488372093
37__cmx__NG_047665.1__2	1376	0.0	0.0	0.0	0.0
37__cmx__NG_047664.1__3	1376	154.0	135.0	0.09811046511627906	0.1119186046511628
38__catA2__NG_047595.1__1	842	40.0	20.0	0.023752969121140142	0.047505938242280284
38__catA2__NG_047594.1__2	842	0.0	0.0	0.0	0.0
38__catA2__NG_047592.1__3	842	0.0	0.0	0.0	0.0
38__catA2__NG_047593.1__4	842	0.0	0.0	0.0	0.0
38__catA2__NG_047596.1__5	842	40.0	20.0	0.023752969121140142	0.047505938242280284
39__catA3__NG_047597.1__1	842	0.0	0.0	0.0	0.0
40__catA1__NG_047587.1__1	860	0.0	0.0	0.0	0.0
40__catA1__NG_047583.1__2	860	84.0	42.0	0.04883720930232558	0.09767441860465116
40__catA1__NG_051704.1__3	860	0.0	0.0	0.0	0.0
40__catA1__NG_047582.1__4	860	0.0	0.0	0.0	0.0
40__catA1__NG_047584.1__5	860	0.0	0.0	0.0	0.0
40__catA1__NG_047586.1__6	860	0.0	0.0	0.0	0.0
40__catA1__NG_047585.1__7	860	0.0	0.0	0.0	0.0
41__blaACI__NG_048596.1__1	1017	0.0	0.0	0.0	0.0
42__rmtH__NG_048065.1__1	959	38.0	19.0	0.01981230448383733	0.03962460896767466
43__dfrA14__NG_047694.1__1	645	0.0	0.0	0.0	0.0
43__dfrA14__NG_047695.1__2	604	0.0	0.0	0.0	0.0
43__dfrA14__NG_047698.1__3	683	0.0	0.0	0.0	0.0
43__dfrA14__NG_047699.1__4	683	0.0	0.0	0.0	0.0
43__dfrA14__NG_047700.1__5	683	0.0	0.0	0.0	0.0
43__dfrA14__NG_047696.1__6	540	0.0	0.0	0.0	0.0
44__rmtB__NG_048059.1__1	756	0.0	0.0	0.0	0.0
44__rmtB__NG_051535.1__2	756	0.0	0.0	0.0	0.0
44__rmtB__NG_051536.1__3	756	0.0	0.0	0.0	0.0
44__rmtB__NG_048058.1__4	956	38.0	19.0	0.0198744769874477	0.0397489539748954
45__dfrA16__NG_047708.1__1	674	0.0	0.0	0.0	0.0
45__dfrA16__NG_047706.1__2	674	0.0	0.0	0.0	0.0
45__dfrA16__NG_047707.1__3	674	0.0	0.0	0.0	0.0
45__dfrA16__NG_047705.1__4	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052147.1__1	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047710.1__2	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047711.1__3	674	45.0	45.0	0.06676557863501484	0.06676557863501484
46__dfrA17__NG_047712.1__4	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047713.1__5	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052158.1__6	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052272.1__7	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047709.1__8	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052149.1__9	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052153.1__10	674	0.0	0.0	0.0	0.0
47__dfrA10__NG_047686.1__1	764	0.0	0.0	0.0	0.0
48__rmtF__NG_048062.1__1	980	152.0	60.0	0.061224489795918366	0.15510204081632653
48__rmtF__NG_051537.1__2	980	0.0	0.0	0.0	0.0
49__dfrA12__NG_047690.1__1	683	55.0	55.0	0.08052708638360176	0.08052708638360176
49__dfrA12__NG_052329.1__2	696	0.0	0.0	0.0	0.0
49__dfrA12__NG_047691.1__3	687	0.0	0.0	0.0	0.0
49__dfrA12__NG_052186.1__4	690	0.0	0.0	0.0	0.0
49__dfrA12__NG_047692.1__5	602	0.0	0.0	0.0	0.0
49__dfrA12__NG_047688.1__6	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_047689.1__7	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_051893.1__8	680	0.0	0.0	0.0	0.0
49__dfrA12__NG_052141.1__9	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_052339.1__10	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_052518.1__11	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_047687.1__12	698	0.0	0.0	0.0	0.0
50__rmtD__NG_050557.1__1	944	257.0	118.0	0.125	0.2722457627118644
50__rmtD__NG_048061.1__2	944	78.0	39.0	0.0413135593220339	0.0826271186440678
51__cmlB1__NG_047658.1__1	1466	0.0	0.0	0.0	0.0
52__blaVHH__NG_050334.1__1	1052	0.0	0.0	0.0	0.0
53__msrA__NG_048002.1__1	1567	0.0	0.0	0.0	0.0
53__msrA__NG_048000.1__2	1667	0.0	0.0	0.0	0.0
53__msrA__NG_048001.1__3	1645	40.0	20.0	0.0121580547112462	0.0243161094224924
53__msrA__NG_047999.1__4	1645	0.0	0.0	0.0	0.0
54__cfr__NG_050395.1__1	1250	233.0	187.0	0.1496	0.1864
54__cfr__NG_047632.1__2	1250	0.0	0.0	0.0	0.0
54__cfr__NG_047631.1__3	1250	0.0	0.0	0.0	0.0
55__ermB__NG_047800.1__1	938	0.0	0.0	0.0	0.0
55__ermB__NG_047794.1__2	938	0.0	0.0	0.0	0.0
55__ermB__NG_047801.1__3	947	0.0	0.0	0.0	0.0
55__ermB__NG_047804.1__4	838	0.0	0.0	0.0	0.0
55__ermB__NG_047799.1__5	953	0.0	0.0	0.0	0.0
55__ermB__NG_047803.1__6	938	0.0	0.0	0.0	0.0
55__ermB__NG_047795.1__7	938	0.0	0.0	0.0	0.0
55__ermB__NG_047796.1__8	938	0.0	0.0	0.0	0.0
55__ermB__NG_047802.1__9	938	0.0	0.0	0.0	0.0
55__ermB__NG_047798.1__10	938	0.0	0.0	0.0	0.0
55__ermB__NG_047797.1__11	938	0.0	0.0	0.0	0.0
56__aac2-Ia__NG_047226.1__1	737	0.0	0.0	0.0	0.0
57__lnuA__NG_047914.1__1	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047915.1__2	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047916.1__3	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047919.1__4	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047913.1__5	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047918.1__6	686	0.0	0.0	0.0	0.0
57__lnuA__NG_050416.1__7	686	38.0	19.0	0.027696793002915453	0.05539358600583091
57__lnuA__NG_047917.1__8	686	0.0	0.0	0.0	0.0
58__aac2-Ic__NG_047229.1__1	734	822.0	219.0	0.29836512261580383	1.119891008174387
59__aac2-Ib__NG_047227.1__1	788	1743.0	388.0	0.49238578680203043	2.2119289340101522
60__aac2-Ie__NG_050581.1__1	749	0.0	0.0	0.0	0.0
61__aac2-Id__NG_047230.1__1	833	327.0	77.0	0.09243697478991597	0.39255702280912363
62__blaAST__NG_048690.1__1	1133	200.0	123.0	0.10856134157105031	0.176522506619594
63__vanH-Pt__NG_048390.1__1	1169	1801.0	736.0	0.6295979469632165	1.5406330196749358
64__ermE__NG_047821.1__1	1313	116.0	58.0	0.044173648134044174	0.08834729626808835
64__ermE__NG_047822.1__2	1341	118.0	59.0	0.04399701715137957	0.08799403430275914
65__blaERP__NG_049087.1__1	882	78.0	39.0	0.04421768707482993	0.08843537414965986
66__cfxA__NG_047633.1__1	1166	0.0	0.0	0.0	0.0
66__cfxA__NG_047635.1__2	966	0.0	0.0	0.0	0.0
66__cfxA__NG_047634.1__3	1080	0.0	0.0	0.0	0.0
66__cfxA__NG_047636.1__4	966	0.0	0.0	0.0	0.0
66__cfxA__NG_047637.1__5	966	0.0	0.0	0.0	0.0
66__cfxA__NG_047638.1__6	966	0.0	0.0	0.0	0.0
67__tet41__NG_048142.1__1	1382	232.0	100.0	0.0723589001447178	0.1678726483357453
68__vgaD__NG_048560.1__1	1778	0.0	0.0	0.0	0.0
69__vanF__NG_048367.1__1	1232	42214.0	1232.0	1.0	34.26461038961039
70__aph9-Ia__NG_047473.1__1	1196	0.0	0.0	0.0	0.0
70__aph9-Ia__NG_051696.1__2	1193	0.0	0.0	0.0	0.0
71__aph9-Ib__NG_047474.1__1	1193	120.0	60.0	0.050293378038558254	0.10058675607711651
72__vanX-Pt__NG_048499.1__1	785	798.0	520.0	0.6624203821656051	1.0165605095541401
72__vanX-Pt__NG_048497.1__2	809	104.0	104.0	0.12855377008652658	0.12855377008652658
72__vanX-Pt__NG_048498.1__3	809	1098.0	322.0	0.3980222496909765	1.357231149567367
73__blaSRT__NG_047546.1__1	1207	82.0	23.0	0.019055509527754765	0.06793703396851698
73__blaSRT__NG_047547.1__2	1298	117.0	59.0	0.045454545454545456	0.0901386748844376
73__blaSRT__NG_047548.1__3	1137	42.0	21.0	0.018469656992084433	0.036939313984168866
73__blaSRT__NG_050142.1__4	1237	0.0	0.0	0.0	0.0
73__blaSRT__NG_050143.1__5	1137	38.0	19.0	0.016710642040457344	0.03342128408091469
73__blaSRT__NG_050144.1__6	1237	78.0	39.0	0.03152789005658852	0.06305578011317704
74__myrA__NG_048010.1__1	1088	154.0	77.0	0.07077205882352941	0.14154411764705882
75__mecA1__NG_047950.1__1	2069	0.0	0.0	0.0	0.0
75__mecA1__NG_047949.1__2	2201	0.0	0.0	0.0	0.0
76__kamB__NG_050562.1__1	848	78.0	39.0	0.045990566037735846	0.09198113207547169
76__kamB__NG_050561.1__2	848	192.0	96.0	0.11320754716981132	0.22641509433962265
77__ble-Sh__NG_047556.1__1	438	0.0	0.0	0.0	0.0
78__blaSCO__NG_049978.1__1	1067	0.0	0.0	0.0	0.0
79__blaHMB__NG_050588.1__1	726	0.0	0.0	0.0	0.0
79__blaHMB__NG_052225.1__2	926	0.0	0.0	0.0	0.0
80__erm45__NG_047788.1__1	938	0.0	0.0	0.0	0.0
81__bcr1__NG_052042.1__1	1388	0.0	0.0	0.0	0.0
82__tetBP__NG_048319.1__1	2159	197.0	135.0	0.06252894858730894	0.09124594719777675
83__aacA48__NG_052025.1__1	704	0.0	0.0	0.0	0.0
84__aacA49__NG_052026.1__1	706	0.0	0.0	0.0	0.0
85__aacA43__NG_052295.1__1	764	0.0	0.0	0.0	0.0
85__aacA43__NG_047321.1__2	764	162.0	61.0	0.07984293193717278	0.21204188481675393
85__aacA43__NG_052508.1__3	764	0.0	0.0	0.0	0.0
86__aadD1__NG_047372.1__1	962	38.0	19.0	0.01975051975051975	0.0395010395010395
86__aadD1__NG_047376.1__2	762	52.0	26.0	0.03412073490813648	0.06824146981627296
87__blaKPC__NG_049243.1__1	882	0.0	0.0	0.0	0.0
87__blaKPC__NG_049246.1__2	882	0.0	0.0	0.0	0.0
87__blaKPC__NG_049251.1__3	960	0.0	0.0	0.0	0.0
87__blaKPC__NG_049254.1__4	882	0.0	0.0	0.0	0.0
87__blaKPC__NG_052581.1__5	876	0.0	0.0	0.0	0.0
87__blaKPC__NG_049244.1__6	882	0.0	0.0	0.0	0.0
87__blaKPC__NG_049245.1__7	882	0.0	0.0	0.0	0.0
