target	seqlen	depth	len_cov	prop_cov	fold_cov
20__vanH-Ao2__NG_048375.1__1	1132	1905.0	780.0	0.6890459363957597	1.6828621908127208
21__vanH-Ao1__NG_048374.1__1	1247	2369.0	801.0	0.6423416198877305	1.8997594226142742
22__blaACC__NG_048589.1__1	1173	0.0	0.0	0.0	0.0
22__blaACC__NG_048590.1__2	1173	0.0	0.0	0.0	0.0
22__blaACC__NG_048591.1__3	1173	0.0	0.0	0.0	0.0
22__blaACC__NG_048592.1__4	1173	0.0	0.0	0.0	0.0
22__blaACC__NG_048593.1__5	1355	0.0	0.0	0.0	0.0
22__blaACC__NG_048595.1__6	1161	38.0	19.0	0.01636520241171404	0.03273040482342808
22__blaACC__NG_048588.1__7	1240	0.0	0.0	0.0	0.0
22__blaACC__NG_048594.1__8	1173	0.0	0.0	0.0	0.0
23__blaRTG__NG_048714.1__1	1097	0.0	0.0	0.0	0.0
23__blaRTG__NG_048717.1__2	1097	0.0	0.0	0.0	0.0
23__blaRTG__NG_051466.1__3	897	0.0	0.0	0.0	0.0
23__blaRTG__NG_048750.1__4	912	0.0	0.0	0.0	0.0
23__blaRTG__NG_048753.1__5	1097	0.0	0.0	0.0	0.0
23__blaRTG__NG_048718.1__6	1097	0.0	0.0	0.0	0.0
24__ermZ__NG_047856.1__1	1049	78.0	39.0	0.037178265014299335	0.07435653002859867
25__dfr18__NG_047673.1__1	755	38.0	19.0	0.025165562913907286	0.05033112582781457
26__cmlA__NG_052326.1__1	1460	38.0	19.0	0.013013698630136987	0.026027397260273973
26__cmlA__NG_051879.1__2	1460	0.0	0.0	0.0	0.0
26__cmlA__NG_052155.1__3	1460	0.0	0.0	0.0	0.0
27__blaB3CSP__NG_048587.1__1	1073	2891.0	448.0	0.4175209692451072	2.694315004659832
28__rox__NG_052045.1__1	1622	28489.0	1122.0	0.6917385943279901	17.564118372379777
29__aac3-VIIa__NG_047261.1__1	1067	199.0	82.0	0.07685098406747891	0.18650421743205248
30__tetG__NG_051907.1__1	1376	0.0	0.0	0.0	0.0
30__tetG__NG_048192.1__2	1176	38.0	19.0	0.016156462585034014	0.03231292517006803
30__tetG__NG_048191.1__3	1382	0.0	0.0	0.0	0.0
31__salA__NG_048067.1__1	1626	0.0	0.0	0.0	0.0
32__erm44__NG_047787.1__1	932	0.0	0.0	0.0	0.0
33__aph3-IIIa__NG_047420.1__1	923	38.0	19.0	0.020585048754062838	0.041170097508125676
33__aph3-IIIa__NG_047418.1__2	995	0.0	0.0	0.0	0.0
33__aph3-IIIa__NG_047421.1__3	995	0.0	0.0	0.0	0.0
33__aph3-IIIa__NG_047419.1__4	917	48.0	24.0	0.026172300981461286	0.05234460196292257
33__aph3-IIIa__NG_047422.1__5	986	0.0	0.0	0.0	0.0
34__blaCGA__NG_048758.1__1	1079	2950.0	476.0	0.4411492122335496	2.7340129749768303
35__tlmB__NG_048320.1__1	1079	38.0	19.0	0.017608897126969416	0.03521779425393883
36__tet30__NG_048122.1__1	1385	613.0	575.0	0.4151624548736462	0.44259927797833937
37__cmx__NG_047663.1__1	1376	97.0	97.0	0.07049418604651163	0.07049418604651163
37__cmx__NG_047665.1__2	1376	137.0	117.0	0.08502906976744186	0.09956395348837209
37__cmx__NG_047664.1__3	1376	0.0	0.0	0.0	0.0
38__catA2__NG_047595.1__1	842	38.0	19.0	0.022565320665083134	0.04513064133016627
38__catA2__NG_047594.1__2	842	0.0	0.0	0.0	0.0
38__catA2__NG_047592.1__3	842	0.0	0.0	0.0	0.0
38__catA2__NG_047593.1__4	842	0.0	0.0	0.0	0.0
38__catA2__NG_047596.1__5	842	0.0	0.0	0.0	0.0
39__catA3__NG_047597.1__1	842	0.0	0.0	0.0	0.0
40__catA1__NG_047587.1__1	860	0.0	0.0	0.0	0.0
40__catA1__NG_047583.1__2	860	0.0	0.0	0.0	0.0
40__catA1__NG_051704.1__3	860	0.0	0.0	0.0	0.0
40__catA1__NG_047582.1__4	860	0.0	0.0	0.0	0.0
40__catA1__NG_047584.1__5	860	0.0	0.0	0.0	0.0
40__catA1__NG_047586.1__6	860	0.0	0.0	0.0	0.0
40__catA1__NG_047585.1__7	860	0.0	0.0	0.0	0.0
41__blaACI__NG_048596.1__1	1017	76.0	38.0	0.03736479842674533	0.07472959685349066
42__rmtH__NG_048065.1__1	959	0.0	0.0	0.0	0.0
43__dfrA14__NG_047694.1__1	645	0.0	0.0	0.0	0.0
43__dfrA14__NG_047695.1__2	604	0.0	0.0	0.0	0.0
43__dfrA14__NG_047698.1__3	683	0.0	0.0	0.0	0.0
43__dfrA14__NG_047699.1__4	683	0.0	0.0	0.0	0.0
43__dfrA14__NG_047700.1__5	683	0.0	0.0	0.0	0.0
43__dfrA14__NG_047696.1__6	540	0.0	0.0	0.0	0.0
44__rmtB__NG_048059.1__1	756	40.0	20.0	0.026455026455026454	0.05291005291005291
44__rmtB__NG_051535.1__2	756	38.0	19.0	0.02513227513227513	0.05026455026455026
44__rmtB__NG_051536.1__3	756	121.0	61.0	0.08068783068783068	0.16005291005291006
44__rmtB__NG_048058.1__4	956	0.0	0.0	0.0	0.0
45__dfrA16__NG_047708.1__1	674	0.0	0.0	0.0	0.0
45__dfrA16__NG_047706.1__2	674	0.0	0.0	0.0	0.0
45__dfrA16__NG_047707.1__3	674	0.0	0.0	0.0	0.0
45__dfrA16__NG_047705.1__4	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052147.1__1	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047710.1__2	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047711.1__3	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047712.1__4	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047713.1__5	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052158.1__6	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052272.1__7	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_047709.1__8	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052149.1__9	674	0.0	0.0	0.0	0.0
46__dfrA17__NG_052153.1__10	674	0.0	0.0	0.0	0.0
47__dfrA10__NG_047686.1__1	764	0.0	0.0	0.0	0.0
48__rmtF__NG_048062.1__1	980	79.0	40.0	0.04081632653061224	0.08061224489795918
48__rmtF__NG_051537.1__2	980	78.0	39.0	0.03979591836734694	0.07959183673469387
49__dfrA12__NG_047690.1__1	683	0.0	0.0	0.0	0.0
49__dfrA12__NG_052329.1__2	696	0.0	0.0	0.0	0.0
49__dfrA12__NG_047691.1__3	687	0.0	0.0	0.0	0.0
49__dfrA12__NG_052186.1__4	690	0.0	0.0	0.0	0.0
49__dfrA12__NG_047692.1__5	602	38.0	19.0	0.03156146179401993	0.06312292358803986
49__dfrA12__NG_047688.1__6	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_047689.1__7	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_051893.1__8	680	0.0	0.0	0.0	0.0
49__dfrA12__NG_052141.1__9	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_052339.1__10	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_052518.1__11	698	0.0	0.0	0.0	0.0
49__dfrA12__NG_047687.1__12	698	0.0	0.0	0.0	0.0
50__rmtD__NG_050557.1__1	944	38.0	19.0	0.020127118644067795	0.04025423728813559
50__rmtD__NG_048061.1__2	944	120.0	60.0	0.0635593220338983	0.1271186440677966
51__cmlB1__NG_047658.1__1	1466	38.0	19.0	0.01296043656207367	0.02592087312414734
52__blaVHH__NG_050334.1__1	1052	0.0	0.0	0.0	0.0
53__msrA__NG_048002.1__1	1567	0.0	0.0	0.0	0.0
53__msrA__NG_048000.1__2	1667	0.0	0.0	0.0	0.0
53__msrA__NG_048001.1__3	1645	0.0	0.0	0.0	0.0
53__msrA__NG_047999.1__4	1645	0.0	0.0	0.0	0.0
54__cfr__NG_050395.1__1	1250	300.0	300.0	0.24	0.24
54__cfr__NG_047632.1__2	1250	0.0	0.0	0.0	0.0
54__cfr__NG_047631.1__3	1250	38.0	19.0	0.0152	0.0304
55__ermB__NG_047800.1__1	938	0.0	0.0	0.0	0.0
55__ermB__NG_047794.1__2	938	0.0	0.0	0.0	0.0
55__ermB__NG_047801.1__3	947	0.0	0.0	0.0	0.0
55__ermB__NG_047804.1__4	838	0.0	0.0	0.0	0.0
55__ermB__NG_047799.1__5	953	0.0	0.0	0.0	0.0
55__ermB__NG_047803.1__6	938	38.0	19.0	0.02025586353944563	0.04051172707889126
55__ermB__NG_047795.1__7	938	0.0	0.0	0.0	0.0
55__ermB__NG_047796.1__8	938	0.0	0.0	0.0	0.0
55__ermB__NG_047802.1__9	938	0.0	0.0	0.0	0.0
55__ermB__NG_047798.1__10	938	0.0	0.0	0.0	0.0
55__ermB__NG_047797.1__11	938	0.0	0.0	0.0	0.0
56__aac2-Ia__NG_047226.1__1	737	38.0	19.0	0.025780189959294438	0.051560379918588875
57__lnuA__NG_047914.1__1	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047915.1__2	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047916.1__3	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047919.1__4	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047913.1__5	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047918.1__6	686	0.0	0.0	0.0	0.0
57__lnuA__NG_050416.1__7	686	0.0	0.0	0.0	0.0
57__lnuA__NG_047917.1__8	686	40.0	20.0	0.029154518950437316	0.05830903790087463
58__aac2-Ic__NG_047229.1__1	734	878.0	233.0	0.31743869209809267	1.1961852861035422
59__aac2-Ib__NG_047227.1__1	788	907.0	324.0	0.41116751269035534	1.151015228426396
60__aac2-Ie__NG_050581.1__1	749	56.0	56.0	0.07476635514018691	0.07476635514018691
61__aac2-Id__NG_047230.1__1	833	537.0	211.0	0.2533013205282113	0.6446578631452581
62__blaAST__NG_048690.1__1	1133	152.0	65.0	0.05736981465136805	0.13415710503089143
63__vanH-Pt__NG_048390.1__1	1169	1667.0	963.0	0.823781009409752	1.426005132591959
64__ermE__NG_047821.1__1	1313	78.0	39.0	0.0297029702970297	0.0594059405940594
64__ermE__NG_047822.1__2	1341	271.0	115.0	0.08575689783743475	0.20208799403430275
65__blaERP__NG_049087.1__1	882	82.0	41.0	0.046485260770975055	0.09297052154195011
66__cfxA__NG_047633.1__1	1166	0.0	0.0	0.0	0.0
66__cfxA__NG_047635.1__2	966	0.0	0.0	0.0	0.0
66__cfxA__NG_047634.1__3	1080	0.0	0.0	0.0	0.0
66__cfxA__NG_047636.1__4	966	0.0	0.0	0.0	0.0
66__cfxA__NG_047637.1__5	966	0.0	0.0	0.0	0.0
66__cfxA__NG_047638.1__6	966	0.0	0.0	0.0	0.0
67__tet41__NG_048142.1__1	1382	116.0	58.0	0.041968162083936326	0.08393632416787265
68__vgaD__NG_048560.1__1	1778	0.0	0.0	0.0	0.0
69__vanF__NG_048367.1__1	1232	26335.0	1232.0	1.0	21.37581168831169
70__aph9-Ia__NG_047473.1__1	1196	0.0	0.0	0.0	0.0
70__aph9-Ia__NG_051696.1__2	1193	32.0	32.0	0.026823134953897737	0.026823134953897737
71__aph9-Ib__NG_047474.1__1	1193	132.0	66.0	0.055322715842414084	0.11064543168482817
72__vanX-Pt__NG_048499.1__1	785	2279.0	649.0	0.8267515923566879	2.903184713375796
72__vanX-Pt__NG_048497.1__2	809	86.0	86.0	0.10630407911001236	0.10630407911001236
72__vanX-Pt__NG_048498.1__3	809	983.0	471.0	0.5822002472187886	1.215080346106304
73__blaSRT__NG_047546.1__1	1207	0.0	0.0	0.0	0.0
73__blaSRT__NG_047547.1__2	1298	38.0	19.0	0.014637904468412942	0.029275808936825885
73__blaSRT__NG_047548.1__3	1137	42.0	21.0	0.018469656992084433	0.036939313984168866
73__blaSRT__NG_050142.1__4	1237	40.0	20.0	0.016168148746968473	0.03233629749393695
73__blaSRT__NG_050143.1__5	1137	0.0	0.0	0.0	0.0
73__blaSRT__NG_050144.1__6	1237	85.0	47.0	0.03799514955537591	0.068714632174616
74__myrA__NG_048010.1__1	1088	118.0	59.0	0.05422794117647059	0.10845588235294118
75__mecA1__NG_047950.1__1	2069	0.0	0.0	0.0	0.0
75__mecA1__NG_047949.1__2	2201	38.0	19.0	0.008632439800090867	0.017264879600181735
76__kamB__NG_050562.1__1	848	158.0	79.0	0.09316037735849056	0.18632075471698112
76__kamB__NG_050561.1__2	848	38.0	19.0	0.02240566037735849	0.04481132075471698
77__ble-Sh__NG_047556.1__1	438	0.0	0.0	0.0	0.0
78__blaSCO__NG_049978.1__1	1067	0.0	0.0	0.0	0.0
79__blaHMB__NG_050588.1__1	726	41.0	21.0	0.028925619834710745	0.05647382920110193
79__blaHMB__NG_052225.1__2	926	0.0	0.0	0.0	0.0
80__erm45__NG_047788.1__1	938	0.0	0.0	0.0	0.0
81__bcr1__NG_052042.1__1	1388	42.0	21.0	0.015129682997118156	0.03025936599423631
82__tetBP__NG_048319.1__1	2159	42.0	21.0	0.009726725335803613	0.019453450671607225
83__aacA48__NG_052025.1__1	704	0.0	0.0	0.0	0.0
84__aacA49__NG_052026.1__1	706	0.0	0.0	0.0	0.0
85__aacA43__NG_052295.1__1	764	0.0	0.0	0.0	0.0
85__aacA43__NG_047321.1__2	764	453.0	61.0	0.07984293193717278	0.5929319371727748
85__aacA43__NG_052508.1__3	764	0.0	0.0	0.0	0.0
86__aadD1__NG_047372.1__1	962	0.0	0.0	0.0	0.0
86__aadD1__NG_047376.1__2	762	38.0	19.0	0.024934383202099737	0.049868766404199474
87__blaKPC__NG_049243.1__1	882	0.0	0.0	0.0	0.0
87__blaKPC__NG_049246.1__2	882	0.0	0.0	0.0	0.0
87__blaKPC__NG_049251.1__3	960	0.0	0.0	0.0	0.0
87__blaKPC__NG_049254.1__4	882	0.0	0.0	0.0	0.0
87__blaKPC__NG_052581.1__5	876	0.0	0.0	0.0	0.0
87__blaKPC__NG_049244.1__6	882	0.0	0.0	0.0	0.0
87__blaKPC__NG_049245.1__7	882	0.0	0.0	0.0	0.0
